SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/23/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/24/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/25/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/26/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/27/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/28/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/29/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","6/30/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/1/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/2/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/3/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/4/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/5/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/6/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/7/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/8/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/9/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/10/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/11/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/12/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/13/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/14/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/15/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/16/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/17/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/18/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/19/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/20/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/21/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/22/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/23/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/24/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/25/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/26/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/27/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/28/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/29/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/30/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","7/31/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/1/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/2/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/3/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/4/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/5/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/6/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/7/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/8/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/9/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/10/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/11/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/12/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","133.5925","0.667963"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/13/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","144","0.720000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/14/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","144","0.720000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/15/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","145.176389","0.725882"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/16/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","144","0.720000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/17/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","144","0.720000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/18/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","143.999722","0.719999"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/19/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","144","0.720000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/20/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","144","0.720000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/21/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","144","0.720000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/22/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","144","0.720000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/23/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","134","0.670000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/24/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/25/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","121.109722","0.605549"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/26/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/27/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/28/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/29/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/30/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","8/31/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/1/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/2/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/3/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/4/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/5/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/6/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/7/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/8/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/9/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/10/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/11/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/12/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/13/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/14/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/15/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/16/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/17/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/18/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/19/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","120","0.600000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/20/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","133.027222","0.665136"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/21/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","144","0.720000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/22/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","144","0.720000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/23/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","144","0.720000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/24/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","144","0.720000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/25/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","144","0.720000"
"Microsoft Azure Sponsorship 2","2fd2d39b-b2a1-4174-b80c-839540ed7340","9/26/2022","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","144","0.720000"
